Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/StructureDefinition-bc-location-relationship-type-extension.json	1524	1	0	0	0	0	0	5	0	11	0	0	0	0	0	0	0	0	0	0	54	98	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-bc-location.json	5814	1	0	0	0	0	0	19	0	27	0	0	0	0	0	0	0	0	0	0	337	428	0	0	0	6	0	1
fsh-generated/resources/StructureDefinition-bc-name-use-extension.json	1464	2	0	0	0	0	0	5	0	9	0	0	0	0	0	0	0	0	0	0	51	90	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-bc-not-available-extension.json	2718	1	0	0	0	0	0	7	0	11	0	0	0	0	0	0	0	1	0	0	114	137	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-bc-note-extension.json	4081	2	0	0	0	0	0	8	0	13	0	0	0	0	0	0	0	0	0	0	140	152	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-bc-operation-outcome.json	1421	1	0	0	0	0	0	79	0	14	0	0	0	0	0	0	0	0	0	0	162	236	0	1	0	2	0	1
fsh-generated/resources/StructureDefinition-bc-organization-affiliation.json	3831	2	0	0	0	0	0	9	0	14	0	0	0	0	0	0	0	0	0	0	183	199	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-bc-organization-bundle.json	6351	1	0	0	0	0	0	64	0	40	0	0	1	0	0	0	0	1	0	0	556	447	0	0	0	9	0	1
fsh-generated/resources/StructureDefinition-bc-organization-clinic-legal-name-extension.json	4103	1	0	0	0	0	0	5	1	11	0	0	0	0	0	0	0	1	0	0	143	102	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-bc-organization-clinic-owner-extension.json	4132	2	1	0	0	0	0	4	0	16	0	0	0	0	0	0	0	0	0	0	142	101	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-bc-organization-clinic-ownership-type-extension.json	4524	1	0	0	0	0	0	4	0	9	0	0	0	0	0	0	0	0	0	0	145	109	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-bc-organization-clinic-payee-number-extension.json	4110	2	0	0	0	0	0	4	0	10	0	0	0	0	0	0	0	0	0	0	146	106	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-bc-organization-clinic-service-delivery-type-extension.json	4367	2	0	0	0	0	0	4	0	16	0	0	0	0	0	0	0	0	0	0	146	103	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-bc-organization-clinic-type-extension.json	4385	1	0	0	0	0	0	4	0	13	0	0	0	0	0	0	0	1	0	0	144	105	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-bc-organization-pci-extension.json	4278	2	0	0	0	0	0	4	0	13	0	0	0	0	0	0	0	0	0	0	142	147	0	0	0	2	1	0
fsh-generated/resources/StructureDefinition-bc-organization-primary-care-clinic-extension.json	4073	1	0	0	0	0	0	3	0	10	0	0	0	0	0	0	0	0	0	0	147	131	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-bc-organization.json	7788	2	0	0	0	0	0	11	0	73	0	0	0	0	0	0	0	1	0	0	371	522	0	0	0	7	0	0
fsh-generated/resources/StructureDefinition-bc-owner-extension.json	2290	2	0	0	0	0	0	2	0	7	0	0	0	0	0	0	0	0	0	0	60	100	0	0	0	1	0	1
fsh-generated/resources/StructureDefinition-bc-period-extension.json	2045	2	0	0	0	0	0	3	0	6	0	0	0	0	0	0	0	0	0	0	51	101	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-bc-practitioner-bundle.json	5389	1	0	0	0	0	0	16	0	31	0	0	0	0	0	0	0	1	0	0	551	664	0	0	0	10	0	1
fsh-generated/resources/StructureDefinition-bc-practitioner-condition-extension.json	5506	2	0	0	0	0	0	6	0	13	0	0	0	0	0	0	0	0	0	0	206	192	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-bc-practitioner-deathdate-extension.json	1420	1	0	0	0	0	0	2	0	5	0	0	0	0	0	0	0	0	0	1	49	61	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-bc-practitioner-disciplinary-action-extension.json	5651	2	0	0	0	0	0	5	0	14	0	0	0	0	0	0	0	0	0	0	204	183	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-bc-practitioner-qualification-extension.json	4360	1	1	0	0	0	0	5	0	12	0	0	0	0	0	0	0	0	0	0	179	173	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-bc-practitioner-relationship-extension.json	5161	2	0	0	0	0	0	5	0	9	0	0	0	0	0	0	0	1	0	0	176	164	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-bc-practitioner-role.json	4194	1	0	0	0	0	0	9	0	12	0	0	0	0	0	0	0	0	0	0	275	344	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-bc-practitioner.json	13238	2	0	0	0	0	0	16	0	31	0	0	1	0	0	0	0	1	0	0	583	834	0	0	0	11	0	1
fsh-generated/resources/StructureDefinition-bc-primary-network.json	1814	1	0	0	0	0	0	10	0	7	0	0	0	0	0	0	0	0	0	0	152	254	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-bc-relationship-type-extension.json	1633	2	0	0	0	0	0	3	0	4	0	0	0	0	0	0	0	0	0	0	50	84	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-bc-role-relationships.json	4801	1	0	0	0	0	0	17	0	12	0	0	0	0	0	0	0	1	0	0	305	407	0	0	0	5	1	1
fsh-generated/resources/StructureDefinition-bc-specialty-source-extension.json	1457	1	0	0	0	0	0	5	0	4	0	0	0	0	0	0	0	0	0	0	49	84	0	0	0	1	0	0
fsh-generated/resources/ValueSet-bc-address-validation-status-value-set.json	593	2	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	10	2826	0	1	0	0	0	0
fsh-generated/resources/ValueSet-bc-communication-purpose-value-set.json	570	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	11	591	0	0	0	1	0	0
fsh-generated/resources/ValueSet-bc-end-reason-value-set.json	504	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	10	569	0	0	0	0	0	0
fsh-generated/resources/ValueSet-bc-expertise-value-set.json	588	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	12	904	0	0	0	0	0	0
fsh-generated/resources/ValueSet-bc-hds-type-value-set.json	540	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	11	642	0	0	0	0	0	0
fsh-generated/resources/ValueSet-bc-language-value-set.json	493	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	10	569	0	0	0	0	0	0
fsh-generated/resources/ValueSet-bc-license-status-class-value-set.json	572	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	10	545	0	0	0	0	0	0
fsh-generated/resources/ValueSet-bc-license-status-reason-value-set.json	572	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	10	559	0	0	0	1	0	0
fsh-generated/resources/ValueSet-bc-license-status-value-set.json	626	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	15	667	0	0	0	0	0	0
fsh-generated/resources/ValueSet-bc-organization-role-value-set.json	547	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	10	550	0	0	0	0	0	0
fsh-generated/resources/ValueSet-bc-practitioner-role-value-set.json	636	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	10	614	0	0	0	0	0	0
fsh-generated/resources/ValueSet-bc-qualification-value-set.json	635	1	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	12	380	0	0	0	0	0	0
fsh-generated/resources/ValueSet-bc-relationship-type-value-set.json	546	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	10	557	0	0	0	1	0	0
