Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/StructureDefinition-bc-location-relationship-type-extension.json	1524	2	0	3	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	29	67	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-bc-location.json	5814	2	0	12	0	0	0	0	0	22	0	0	0	0	0	0	0	1	0	0	173	319	0	1	0	6	0	1
fsh-generated/resources/StructureDefinition-bc-name-use-extension.json	1464	2	0	3	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	31	76	0	0	0	1	1	0
fsh-generated/resources/StructureDefinition-bc-not-available-extension.json	2718	3	0	5	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	68	106	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-bc-note-extension.json	4081	2	0	5	0	0	0	0	0	16	0	0	1	0	0	0	0	1	0	0	75	121	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-bc-operation-outcome.json	1421	2	0	6	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	85	211	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-bc-organization-affiliation.json	3831	3	0	6	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	94	180	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-bc-organization-bundle.json	6351	2	0	52	1	0	0	0	0	38	0	0	0	0	0	0	0	2	0	0	296	465	0	0	0	10	0	1
fsh-generated/resources/StructureDefinition-bc-organization-clinic-legal-name-extension.json	4103	3	0	6	0	0	0	0	0	10	0	0	0	0	0	0	0	1	0	0	79	134	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-bc-organization-clinic-owner-extension.json	4132	2	0	5	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	76	139	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-bc-organization-clinic-ownership-type-extension.json	4524	3	0	5	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	83	132	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-bc-organization-clinic-payee-number-extension.json	4110	2	0	4	0	0	0	0	0	18	0	0	0	0	0	0	0	1	0	0	76	163	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-bc-organization-clinic-service-delivery-type-extension.json	4367	3	0	5	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	78	140	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-bc-organization-clinic-type-extension.json	4385	2	0	5	1	0	0	0	0	17	0	0	1	0	0	0	0	0	0	0	77	124	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-bc-organization-pci-extension.json	4278	3	0	5	0	0	0	0	0	15	0	0	0	0	0	0	0	1	0	0	78	119	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-bc-organization-primary-care-clinic-extension.json	4073	2	0	4	0	0	0	0	2	13	0	0	0	0	0	0	0	0	0	0	58	97	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-bc-organization.json	7788	3	0	10	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	185	307	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-bc-owner-extension.json	2290	2	0	4	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	31	54	0	0	0	1	1	0
fsh-generated/resources/StructureDefinition-bc-period-extension.json	2045	3	0	3	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	29	55	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-bc-practitioner-bundle.json	5389	2	0	17	1	0	0	0	0	34	0	0	0	0	0	0	0	2	0	0	276	235	0	0	0	10	0	1
fsh-generated/resources/StructureDefinition-bc-practitioner-condition-extension.json	5506	3	0	6	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	107	99	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-bc-practitioner-deathdate-extension.json	1420	2	0	3	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	29	80	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-bc-practitioner-disciplinary-action-extension.json	5651	3	0	6	0	0	0	0	0	45	0	0	1	0	0	0	0	0	0	0	108	101	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-bc-practitioner-qualification-extension.json	4360	2	0	6	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	93	100	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-bc-practitioner-relationship-extension.json	5161	3	0	5	0	0	0	0	0	10	0	0	0	0	0	0	0	1	0	0	92	89	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-bc-practitioner-role.json	4194	3	0	10	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	142	180	0	0	0	10	0	0
fsh-generated/resources/StructureDefinition-bc-practitioner.json	13238	3	0	24	0	0	0	0	1	31	0	0	0	0	0	0	0	1	0	0	293	1146	0	0	0	11	0	1
fsh-generated/resources/StructureDefinition-bc-primary-network.json	1814	2	0	14	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	82	164	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-bc-relationship-type-extension.json	1633	2	0	4	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	30	72	0	0	0	1	0	1
fsh-generated/resources/StructureDefinition-bc-role-relationships.json	4801	3	0	8	0	0	0	0	0	13	0	0	0	0	0	0	0	1	0	0	199	211	0	0	0	6	1	0
fsh-generated/resources/StructureDefinition-bc-specialty-source-extension.json	1457	2	0	3	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	30	49	0	0	0	1	0	0
fsh-generated/resources/ValueSet-bc-address-validation-status-value-set.json	593	2	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	11	596	0	0	0	0	0	0
fsh-generated/resources/ValueSet-bc-communication-purpose-value-set.json	570	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	10	617	0	0	0	0	0	0
fsh-generated/resources/ValueSet-bc-end-reason-value-set.json	504	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	16	615	0	0	0	0	0	0
fsh-generated/resources/ValueSet-bc-expertise-value-set.json	588	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	10	674	0	0	0	0	0	0
fsh-generated/resources/ValueSet-bc-hds-type-value-set.json	540	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	10	548	0	0	0	1	0	0
fsh-generated/resources/ValueSet-bc-language-value-set.json	493	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	10	551	0	0	0	0	0	0
fsh-generated/resources/ValueSet-bc-license-status-class-value-set.json	572	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	10	600	0	0	0	0	0	0
fsh-generated/resources/ValueSet-bc-license-status-reason-value-set.json	572	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	10	578	0	0	0	0	0	0
fsh-generated/resources/ValueSet-bc-license-status-value-set.json	626	2	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	10	625	0	0	0	0	0	0
fsh-generated/resources/ValueSet-bc-organization-role-value-set.json	547	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	588	0	0	0	0	0	0
fsh-generated/resources/ValueSet-bc-practitioner-role-value-set.json	636	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	10	619	0	0	0	0	0	0
fsh-generated/resources/ValueSet-bc-qualification-value-set.json	635	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	10	331	0	0	0	0	0	0
fsh-generated/resources/ValueSet-bc-relationship-type-value-set.json	546	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	11	590	0	0	0	1	0	0
