Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/StructureDefinition-bc-location-relationship-type-extension.json	1524	1	0	0	0	0	0	5	0	8	0	0	0	0	0	0	0	0	0	0	55	99	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-bc-location.json	5814	2	1	0	0	0	0	18	0	26	0	0	0	0	0	0	0	1	0	0	338	484	0	0	0	12	0	0
fsh-generated/resources/StructureDefinition-bc-name-use-extension.json	1464	1	0	0	0	0	0	5	0	7	0	0	0	0	0	0	0	0	0	0	50	96	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-bc-not-available-extension.json	2718	1	0	0	0	0	0	6	0	10	0	0	0	0	0	0	0	0	0	0	115	142	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-bc-note-extension.json	4081	2	0	0	0	0	0	7	0	12	0	0	0	0	0	0	0	0	0	0	141	154	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-bc-operation-outcome.json	1421	1	0	0	0	0	0	10	0	12	0	0	1	0	0	0	0	1	0	0	164	245	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-bc-organization-affiliation.json	3831	2	0	0	0	0	0	49	0	12	0	0	0	0	0	0	0	0	0	0	180	209	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-bc-organization-bundle.json	6351	1	0	0	0	0	0	74	0	29	0	0	0	0	0	0	0	2	0	0	580	571	0	0	0	16	0	1
fsh-generated/resources/StructureDefinition-bc-organization-clinic-legal-name-extension.json	4103	2	0	0	0	0	0	7	0	13	0	0	0	0	0	0	0	0	0	0	145	134	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-bc-organization-clinic-owner-extension.json	4132	1	0	0	0	0	0	7	1	12	0	0	0	0	0	0	0	1	0	0	144	146	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-bc-organization-clinic-ownership-type-extension.json	4524	2	0	0	0	0	0	7	0	12	0	0	0	0	0	0	0	0	0	0	146	143	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-bc-organization-clinic-payee-number-extension.json	4110	1	0	0	0	0	0	7	0	15	0	0	0	0	0	0	0	0	0	0	143	166	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-bc-organization-clinic-service-delivery-type-extension.json	4367	1	0	0	0	0	0	7	0	12	0	0	0	0	0	0	0	1	0	0	152	137	0	0	0	4	0	1
fsh-generated/resources/StructureDefinition-bc-organization-clinic-type-extension.json	4385	2	0	0	0	0	0	7	0	16	0	0	0	0	0	0	0	0	0	0	144	146	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-bc-organization-pci-extension.json	4278	1	0	0	0	0	0	7	0	13	0	0	0	0	0	0	0	0	0	0	144	145	0	0	0	3	1	0
fsh-generated/resources/StructureDefinition-bc-organization-primary-care-clinic-extension.json	4073	2	0	0	0	0	0	6	0	11	0	0	0	0	0	0	0	1	0	0	108	115	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-bc-organization.json	7788	1	1	0	0	0	0	17	0	24	0	0	1	0	0	0	0	1	0	0	363	419	0	0	0	10	0	1
fsh-generated/resources/StructureDefinition-bc-owner-extension.json	2290	2	0	0	0	0	0	5	0	7	0	0	0	0	0	0	0	0	0	0	51	78	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-bc-period-extension.json	2045	1	0	0	0	0	0	4	0	7	0	0	0	0	0	0	0	0	0	0	49	81	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-bc-practitioner-bundle.json	5389	2	0	0	0	0	0	25	0	29	0	0	0	0	0	0	0	1	0	0	570	568	0	0	0	15	0	0
fsh-generated/resources/StructureDefinition-bc-practitioner-condition-extension.json	5506	2	0	0	0	0	0	9	0	18	0	0	0	0	0	0	0	1	0	0	206	169	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-bc-practitioner-deathdate-extension.json	1420	1	0	0	0	0	0	4	0	37	0	0	0	0	0	0	0	0	0	0	49	59	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-bc-practitioner-disciplinary-action-extension.json	5651	1	0	0	0	0	0	8	0	20	0	0	0	0	0	0	0	0	0	0	205	123	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-bc-practitioner-qualification-extension.json	4360	2	0	0	0	0	0	8	0	15	0	0	0	0	0	0	0	1	0	0	181	111	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-bc-practitioner-relationship-extension.json	5161	1	0	0	0	0	0	7	0	14	0	0	0	0	0	0	0	0	0	0	180	176	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-bc-practitioner-role.json	4194	2	0	0	0	0	0	14	0	20	0	0	0	0	0	0	0	1	0	0	294	246	0	1	0	7	0	1
fsh-generated/resources/StructureDefinition-bc-practitioner.json	13238	2	0	0	0	0	0	26	0	81	0	0	1	0	0	0	0	1	1	0	585	575	0	0	0	16	1	1
fsh-generated/resources/StructureDefinition-bc-primary-network.json	1814	1	0	0	0	0	0	18	0	14	0	0	0	0	0	0	0	1	0	0	155	243	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-bc-relationship-type-extension.json	1633	1	0	0	0	0	0	4	0	9	0	0	0	0	0	0	0	0	0	0	54	81	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-bc-role-relationships.json	4801	1	0	0	0	0	0	16	0	22	0	0	0	0	0	0	0	0	0	0	307	318	0	0	0	11	0	0
fsh-generated/resources/StructureDefinition-bc-specialty-source-extension.json	1457	2	0	0	0	0	0	5	0	8	0	0	0	0	0	0	0	0	0	0	53	62	0	0	0	2	0	0
fsh-generated/resources/ValueSet-bc-address-validation-status-value-set.json	593	1	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	11	2558	0	0	0	0	0	0
fsh-generated/resources/ValueSet-bc-communication-purpose-value-set.json	570	1	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	12	285	0	0	0	1	0	0
fsh-generated/resources/ValueSet-bc-end-reason-value-set.json	504	1	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	11	284	0	0	0	0	0	0
fsh-generated/resources/ValueSet-bc-expertise-value-set.json	588	1	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	12	563	0	0	0	0	0	0
fsh-generated/resources/ValueSet-bc-hds-type-value-set.json	540	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	12	308	0	0	0	0	0	0
fsh-generated/resources/ValueSet-bc-language-value-set.json	493	2	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	12	262	0	0	0	1	0	0
fsh-generated/resources/ValueSet-bc-license-status-class-value-set.json	572	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	12	263	0	0	0	0	0	0
fsh-generated/resources/ValueSet-bc-license-status-reason-value-set.json	572	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	10	246	0	0	0	0	0	0
fsh-generated/resources/ValueSet-bc-license-status-value-set.json	626	1	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	12	300	0	0	1	0	0	0
fsh-generated/resources/ValueSet-bc-organization-role-value-set.json	547	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	10	267	0	0	0	0	0	0
fsh-generated/resources/ValueSet-bc-practitioner-role-value-set.json	636	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	13	270	0	0	0	1	0	0
fsh-generated/resources/ValueSet-bc-qualification-value-set.json	635	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	13	160	0	0	0	0	0	0
fsh-generated/resources/ValueSet-bc-relationship-type-value-set.json	546	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	11	286	0	0	0	0	0	0
